reg,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
94,2020-02-28,E,,51.0,,,,,,,,,2.0,,,,
1,2020-02-29,0,,237.0,,,,105.0,132.0,,,,,,,,
1,2020-02-29,A,,57.0,,,,,,,,,,,,,
1,2020-02-29,B,,77.0,,,,,,,,,,,,,
1,2020-02-29,C,,56.0,,,,,,,,,,,,,
1,2020-02-29,D,,22.0,,,,,,,,,,,,,
1,2020-02-29,E,,25.0,,,,,,,,,,,,,
2,2020-02-29,0,,,,,,,,,,,144.0,,,66.0,78.0
2,2020-02-29,A,,,,,,,,,,,25.0,,,,
2,2020-02-29,B,,,,,,,,,,,65.0,,,,
2,2020-02-29,C,,,,,,,,,,,28.0,,,,
2,2020-02-29,D,,,,,,,,,,,11.0,,,,
2,2020-02-29,E,,,,,,,,,,,15.0,,,,
3,2020-02-29,0,,294.0,,,,151.0,143.0,,,,,,,,
3,2020-02-29,A,,87.0,,,,,,,,,,,,,
3,2020-02-29,B,,136.0,,,,,,,,,,,,,
3,2020-02-29,C,,52.0,,,,,,,,,,,,,
3,2020-02-29,D,,12.0,,,,,,,,,,,,,
3,2020-02-29,E,,7.0,,,,,,,,,,,,,
4,2020-02-29,0,,554.0,,,,305.0,248.0,,,,,,,,
4,2020-02-29,A,,132.0,,,,,,,,,,,,,
4,2020-02-29,B,,181.0,,,,,,,,,,,,,
4,2020-02-29,C,,139.0,,,,,,,,,,,,,
4,2020-02-29,D,,50.0,,,,,,,,,,,,,
4,2020-02-29,E,,52.0,,,,,,,,,,,,,
6,2020-02-29,0,,145.0,,,,87.0,58.0,,,,,,,,
6,2020-02-29,A,,61.0,,,,,,,,,,,,,
6,2020-02-29,B,,58.0,,,,,,,,,,,,,
6,2020-02-29,C,,17.0,,,,,,,,,,,,,
6,2020-02-29,D,,4.0,,,,,,,,,,,,,
6,2020-02-29,E,,5.0,,,,,,,,,,,,,
7,2020-02-29,0,,15.0,,,,9.0,6.0,,,,,,,,
7,2020-02-29,A,,3.0,,,,,,,,,,,,,
7,2020-02-29,B,,9.0,,,,,,,,,,,,,
7,2020-02-29,C,,2.0,,,,,,,,,,,,,
7,2020-02-29,D,,,,,,,,,,,,,,,
7,2020-02-29,E,,1.0,,,,,,,,,,,,,
8,2020-02-29,0,,20.0,,,,9.0,11.0,,,,,,,,
8,2020-02-29,A,,3.0,,,,,,,,,,,,,
8,2020-02-29,B,,10.0,,,,,,,,,,,,,
8,2020-02-29,C,,4.0,,,,,,,,,,,,,
8,2020-02-29,D,,2.0,,,,,,,,,,,,,
8,2020-02-29,E,,1.0,,,,,,,,,,,,,
11,2020-02-29,0,2.0,7162.0,1.0,1.0,1.0,3705.0,3455.0,1.0,,,2234.0,,,1021.0,1207.0
11,2020-02-29,A,,1751.0,,,,,,,,,789.0,,,,
11,2020-02-29,B,1.0,2969.0,,,,,,,,,864.0,,,,
11,2020-02-29,C,,1298.0,,,,,,,,,323.0,,,,
11,2020-02-29,D,1.0,434.0,1.0,,,,,,,,101.0,,,,
11,2020-02-29,E,,710.0,,,,,,,,,144.0,,,,
24,2020-02-29,0,,1404.0,,,,682.0,722.0,,,,567.0,,,236.0,331.0
24,2020-02-29,A,,288.0,,,,,,,,,147.0,,,,
24,2020-02-29,B,,473.0,,,,,,,,,250.0,,,,
24,2020-02-29,C,,251.0,,,,,,,,,97.0,,,,
24,2020-02-29,D,,123.0,,,,,,,,,21.0,,,,
24,2020-02-29,E,,268.0,,,,,,,,,51.0,,,,
27,2020-02-29,0,,1992.0,,,,1059.0,933.0,,,,523.0,,,215.0,305.0
27,2020-02-29,A,,394.0,,,,,,,,,167.0,,,,
27,2020-02-29,B,,698.0,,,,,,,,,201.0,,,,
27,2020-02-29,C,,391.0,,,,,,,,,83.0,,,,
27,2020-02-29,D,,183.0,,,,,,,,,19.0,,,,
27,2020-02-29,E,,326.0,,,,,,,,,45.0,,,,
28,2020-02-29,0,,1939.0,,,,956.0,982.0,,,,788.0,,,344.0,444.0
28,2020-02-29,A,,431.0,,,,,,,,,249.0,,,,
28,2020-02-29,B,,702.0,,,,,,,,,344.0,,,,
28,2020-02-29,C,,363.0,,,,,,,,,113.0,,,,
28,2020-02-29,D,,144.0,,,,,,,,,25.0,,,,
28,2020-02-29,E,,298.0,,,,,,,,,57.0,,,,
32,2020-02-29,0,1.0,3192.0,,1.0,,1587.0,1604.0,,,,1517.0,,,634.0,883.0
32,2020-02-29,A,,788.0,,,,,,,,,513.0,,,,
32,2020-02-29,B,1.0,1138.0,,,,,,,,,673.0,,,,
32,2020-02-29,C,,580.0,,,,,,,,,199.0,,,,
32,2020-02-29,D,,265.0,,,,,,,,,55.0,,,,
32,2020-02-29,E,,420.0,,,,,,,,,66.0,,,,
44,2020-02-29,0,3.0,3459.0,1.0,3.0,,1744.0,1713.0,1.0,,,1209.0,,,529.0,677.0
44,2020-02-29,A,3.0,773.0,1.0,,,,,,,,400.0,,,,
44,2020-02-29,B,,1178.0,,,,,,,,,477.0,,,,
44,2020-02-29,C,,649.0,,,,,,,,,164.0,,,,
44,2020-02-29,D,,301.0,,,,,,,,,55.0,,,,
44,2020-02-29,E,,558.0,,,,,,,,,111.0,,,,
52,2020-02-29,0,13.0,1575.0,,6.0,7.0,814.0,761.0,,,,702.0,,,324.0,378.0
52,2020-02-29,A,1.0,314.0,,,,,,,,,223.0,,,,
52,2020-02-29,B,7.0,543.0,,,,,,,,,241.0,,,,
52,2020-02-29,C,5.0,288.0,,,,,,,,,105.0,,,,
52,2020-02-29,D,,154.0,,,,,,,,,50.0,,,,
52,2020-02-29,E,,276.0,,,,,,,,,80.0,,,,
53,2020-02-29,0,,1741.0,,,,912.0,829.0,,,,657.0,,,278.0,379.0
53,2020-02-29,A,,347.0,,,,,,,,,181.0,,,,
53,2020-02-29,B,,580.0,,,,,,,,,239.0,,,,
53,2020-02-29,C,,339.0,,,,,,,,,101.0,,,,
53,2020-02-29,D,,167.0,,,,,,,,,45.0,,,,
53,2020-02-29,E,,308.0,,,,,,,,,91.0,,,,
75,2020-02-29,0,6.0,3567.0,,3.0,3.0,1832.0,1735.0,,,,1925.0,,,810.0,1115.0
75,2020-02-29,A,3.0,659.0,,,,,,,,,584.0,,,,
75,2020-02-29,B,3.0,1193.0,,,,,,,,,772.0,,,,
75,2020-02-29,C,,716.0,,,,,,,,,271.0,,,,
75,2020-02-29,D,,324.0,,,,,,,,,97.0,,,,
75,2020-02-29,E,,675.0,,,,,,,,,201.0,,,,
76,2020-02-29,0,1.0,4280.0,1.0,1.0,,2221.0,2059.0,1.0,,,665.0,,,285.0,380.0
76,2020-02-29,A,,972.0,,,,,,,,,245.0,,,,
76,2020-02-29,B,,1538.0,,,,,,,,,248.0,,,,
76,2020-02-29,C,,760.0,,,,,,,,,92.0,,,,
76,2020-02-29,D,,386.0,,,,,,,,,28.0,,,,
76,2020-02-29,E,1.0,624.0,1.0,,,,,,,,52.0,,,,
84,2020-02-29,0,,5071.0,,,,2571.0,2500.0,,,,1419.0,,,603.0,792.0
84,2020-02-29,A,,1168.0,,,,,,,,,464.0,,,,
84,2020-02-29,B,,1998.0,,,,,,,,,555.0,,,,
84,2020-02-29,C,,866.0,,,,,,,,,189.0,,,,
84,2020-02-29,D,,423.0,,,,,,,,,55.0,,,,
84,2020-02-29,E,,616.0,,,,,,,,,155.0,,,,
93,2020-02-29,0,6.0,3991.0,2.0,4.0,2.0,2021.0,1969.0,2.0,,,933.0,,,367.0,561.0
93,2020-02-29,A,,918.0,,,,,,,,,275.0,,,,
93,2020-02-29,B,1.0,1370.0,1.0,,,,,,,,331.0,,,,
93,2020-02-29,C,3.0,803.0,1.0,,,,,,,,130.0,,,,
93,2020-02-29,D,2.0,331.0,,,,,,,,,64.0,,,,
93,2020-02-29,E,,569.0,,,,,,,,,109.0,,,,
94,2020-02-29,0,5.0,193.0,,2.0,3.0,108.0,85.0,,,,48.0,,,17.0,30.0
94,2020-02-29,A,1.0,34.0,,,,,,,,,8.0,,,,
94,2020-02-29,B,2.0,70.0,,,,,,,,,17.0,,,,
94,2020-02-29,C,2.0,48.0,,,,,,,,,12.0,,,,
94,2020-02-29,D,,17.0,,,,,,,,,3.0,,,,
94,2020-02-29,E,,24.0,,,,,,,,,7.0,,,,
1,2020-03-01,0,,229.0,,,,105.0,124.0,,,,,,,,
1,2020-03-01,A,,64.0,,,,,,,,,,,,,
1,2020-03-01,B,,85.0,,,,,,,,,,,,,
1,2020-03-01,C,,41.0,,,,,,,,,,,,,
1,2020-03-01,D,,19.0,,,,,,,,,,,,,
1,2020-03-01,E,,20.0,,,,,,,,,,,,,
2,2020-03-01,0,,,,,,,,,,,114.0,,,42.0,72.0
2,2020-03-01,A,,,,,,,,,,,31.0,,,,
2,2020-03-01,B,,,,,,,,,,,38.0,,,,
2,2020-03-01,C,,,,,,,,,,,23.0,,,,
2,2020-03-01,D,,,,,,,,,,,7.0,,,,
2,2020-03-01,E,,,,,,,,,,,15.0,,,,
3,2020-03-01,0,,238.0,,,,117.0,121.0,,,,,,,,
3,2020-03-01,A,,85.0,,,,,,,,,,,,,
3,2020-03-01,B,,96.0,,,,,,,,,,,,,
3,2020-03-01,C,,34.0,,,,,,,,,,,,,
3,2020-03-01,D,,15.0,,,,,,,,,,,,,
3,2020-03-01,E,,8.0,,,,,,,,,,,,,
4,2020-03-01,0,,514.0,,,,282.0,232.0,,,,,,,,
4,2020-03-01,A,,133.0,,,,,,,,,,,,,
4,2020-03-01,B,,209.0,,,,,,,,,,,,,
4,2020-03-01,C,,100.0,,,,,,,,,,,,,
4,2020-03-01,D,,30.0,,,,,,,,,,,,,
4,2020-03-01,E,,42.0,,,,,,,,,,,,,
6,2020-03-01,0,,150.0,,,,90.0,60.0,,,,,,,,
6,2020-03-01,A,,68.0,,,,,,,,,,,,,
6,2020-03-01,B,,63.0,,,,,,,,,,,,,
6,2020-03-01,C,,9.0,,,,,,,,,,,,,
6,2020-03-01,D,,4.0,,,,,,,,,,,,,
6,2020-03-01,E,,6.0,,,,,,,,,,,,,
7,2020-03-01,0,,16.0,,,,8.0,8.0,,,,,,,,
7,2020-03-01,A,,1.0,,,,,,,,,,,,,
7,2020-03-01,B,,10.0,,,,,,,,,,,,,
7,2020-03-01,C,,4.0,,,,,,,,,,,,,
7,2020-03-01,D,,1.0,,,,,,,,,,,,,
7,2020-03-01,E,,,,,,,,,,,,,,,
8,2020-03-01,0,,33.0,,,,20.0,13.0,,,,,,,,
8,2020-03-01,A,,7.0,,,,,,,,,,,,,
8,2020-03-01,B,,13.0,,,,,,,,,,,,,
8,2020-03-01,C,,8.0,,,,,,,,,,,,,
8,2020-03-01,D,,4.0,,,,,,,,,,,,,
8,2020-03-01,E,,1.0,,,,,,,,,,,,,
11,2020-03-01,0,,6540.0,,,,3397.0,3142.0,,,,2586.0,,,1173.0,1406.0
11,2020-03-01,A,,1723.0,,,,,,,,,1022.0,,,,
11,2020-03-01,B,,2810.0,,,,,,,,,952.0,,,,
11,2020-03-01,C,,1102.0,,,,,,,,,343.0,,,,
11,2020-03-01,D,,319.0,,,,,,,,,88.0,,,,
11,2020-03-01,E,,586.0,,,,,,,,,150.0,,,,
24,2020-03-01,0,,1417.0,,,,751.0,665.0,,,,485.0,,,220.0,265.0
24,2020-03-01,A,,278.0,,,,,,,,,170.0,,,,
24,2020-03-01,B,,562.0,,,,,,,,,218.0,,,,
24,2020-03-01,C,,278.0,,,,,,,,,55.0,,,,
24,2020-03-01,D,,96.0,,,,,,,,,15.0,,,,
24,2020-03-01,E,,203.0,,,,,,,,,26.0,,,,
27,2020-03-01,0,7.0,2036.0,7.0,3.0,4.0,1084.0,952.0,3.0,4.0,,449.0,,,213.0,227.0
27,2020-03-01,A,,414.0,,,,,,,,,148.0,,,,
27,2020-03-01,B,2.0,746.0,2.0,,,,,,,,175.0,,,,
27,2020-03-01,C,1.0,380.0,1.0,,,,,,,,72.0,,,,
27,2020-03-01,D,2.0,184.0,2.0,,,,,,,,15.0,,,,
27,2020-03-01,E,2.0,312.0,2.0,,,,,,,,29.0,,,,
28,2020-03-01,0,,1945.0,,,,987.0,955.0,,,,774.0,,,334.0,440.0
28,2020-03-01,A,,430.0,,,,,,,,,274.0,,,,
28,2020-03-01,B,,705.0,,,,,,,,,306.0,,,,
28,2020-03-01,C,,385.0,,,,,,,,,114.0,,,,
28,2020-03-01,D,,143.0,,,,,,,,,28.0,,,,
28,2020-03-01,E,,282.0,,,,,,,,,52.0,,,,
32,2020-03-01,0,8.0,3014.0,3.0,6.0,2.0,1570.0,1443.0,3.0,,,1232.0,,,537.0,695.0
32,2020-03-01,A,2.0,766.0,2.0,,,,,,,,492.0,,,,
32,2020-03-01,B,4.0,1213.0,,,,,,,,,521.0,,,,
32,2020-03-01,C,2.0,478.0,1.0,,,,,,,,143.0,,,,
32,2020-03-01,D,,220.0,,,,,,,,,37.0,,,,
32,2020-03-01,E,,337.0,,,,,,,,,37.0,,,,
44,2020-03-01,0,,3346.0,,,,1693.0,1652.0,,,,1196.0,,,521.0,674.0
44,2020-03-01,A,,783.0,,,,,,,,,414.0,,,,
44,2020-03-01,B,,1256.0,,,,,,,,,467.0,,,,
44,2020-03-01,C,,577.0,,,,,,,,,183.0,,,,
44,2020-03-01,D,,246.0,,,,,,,,,38.0,,,,
44,2020-03-01,E,,484.0,,,,,,,,,92.0,,,,
52,2020-03-01,0,9.0,1532.0,,4.0,5.0,811.0,721.0,,,,696.0,,,306.0,390.0
52,2020-03-01,A,2.0,315.0,,,,,,,,,225.0,,,,
52,2020-03-01,B,4.0,598.0,,,,,,,,,244.0,,,,
52,2020-03-01,C,2.0,273.0,,,,,,,,,110.0,,,,
52,2020-03-01,D,1.0,118.0,,,,,,,,,33.0,,,,
52,2020-03-01,E,,228.0,,,,,,,,,81.0,,,,
53,2020-03-01,0,,1741.0,,,,936.0,805.0,,,,601.0,,,273.0,328.0
53,2020-03-01,A,,365.0,,,,,,,,,192.0,,,,
53,2020-03-01,B,,666.0,,,,,,,,,233.0,,,,
53,2020-03-01,C,,334.0,,,,,,,,,92.0,,,,
53,2020-03-01,D,,132.0,,,,,,,,,30.0,,,,
53,2020-03-01,E,,244.0,,,,,,,,,54.0,,,,
75,2020-03-01,0,1.0,3405.0,,1.0,,1729.0,1675.0,,,,1675.0,,,711.0,964.0
75,2020-03-01,A,,594.0,,,,,,,,,542.0,,,,
75,2020-03-01,B,,1316.0,,,,,,,,,646.0,,,,
75,2020-03-01,C,1.0,634.0,,,,,,,,,250.0,,,,
75,2020-03-01,D,,294.0,,,,,,,,,78.0,,,,
75,2020-03-01,E,,566.0,,,,,,,,,158.0,,,,
76,2020-03-01,0,6.0,4136.0,6.0,1.0,5.0,2137.0,1999.0,1.0,5.0,,701.0,,,298.0,403.0
76,2020-03-01,A,,957.0,,,,,,,,,280.0,,,,
76,2020-03-01,B,1.0,1658.0,1.0,,,,,,,,245.0,,,,
76,2020-03-01,C,,680.0,,,,,,,,,95.0,,,,
76,2020-03-01,D,,314.0,,,,,,,,,21.0,,,,
76,2020-03-01,E,5.0,527.0,5.0,,,,,,,,60.0,,,,
84,2020-03-01,0,1.0,4756.0,,,1.0,2454.0,2302.0,,,,1229.0,,,534.0,689.0
84,2020-03-01,A,,1024.0,,,,,,,,,388.0,,,,
84,2020-03-01,B,1.0,1997.0,,,,,,,,,496.0,,,,
84,2020-03-01,C,,853.0,,,,,,,,,172.0,,,,
84,2020-03-01,D,,309.0,,,,,,,,,47.0,,,,
84,2020-03-01,E,,573.0,,,,,,,,,123.0,,,,
93,2020-03-01,0,4.0,3947.0,2.0,2.0,2.0,2116.0,1831.0,,2.0,,1252.0,,,530.0,722.0
93,2020-03-01,A,1.0,958.0,1.0,,,,,,,,446.0,,,,
93,2020-03-01,B,3.0,1469.0,1.0,,,,,,,,422.0,,,,
93,2020-03-01,C,,673.0,,,,,,,,,170.0,,,,
93,2020-03-01,D,,297.0,,,,,,,,,57.0,,,,
93,2020-03-01,E,,550.0,,,,,,,,,136.0,,,,
94,2020-03-01,0,3.0,199.0,3.0,2.0,1.0,97.0,102.0,2.0,1.0,,29.0,,,11.0,18.0
94,2020-03-01,A,,40.0,,,,,,,,,10.0,,,,
94,2020-03-01,B,3.0,92.0,3.0,,,,,,,,13.0,,,,
94,2020-03-01,C,,30.0,,,,,,,,,4.0,,,,
94,2020-03-01,D,,18.0,,,,,,,,,,,,,
94,2020-03-01,E,,19.0,,,,,,,,,1.0,,,,
1,2020-03-02,0,,280.0,,,,123.0,157.0,,,,,,,,
1,2020-03-02,A,,85.0,,,,,,,,,,,,,
1,2020-03-02,B,,90.0,,,,,,,,,,,,,
1,2020-03-02,C,,62.0,,,,,,,,,,,,,
1,2020-03-02,D,,25.0,,,,,,,,,,,,,
1,2020-03-02,E,,18.0,,,,,,,,,,,,,
2,2020-03-02,0,,,,,,,,,,,189.0,,,78.0,111.0
2,2020-03-02,A,,,,,,,,,,,30.0,,,,
2,2020-03-02,B,,,,,,,,,,,94.0,,,,
2,2020-03-02,C,,,,,,,,,,,37.0,,,,
2,2020-03-02,D,,,,,,,,,,,11.0,,,,
2,2020-03-02,E,,,,,,,,,,,17.0,,,,
3,2020-03-02,0,,303.0,,,,164.0,139.0,,,,,,,,
3,2020-03-02,A,,88.0,,,,,,,,,,,,,
3,2020-03-02,B,,132.0,,,,,,,,,,,,,
3,2020-03-02,C,,71.0,,,,,,,,,,,,,
3,2020-03-02,D,,7.0,,,,,,,,,,,,,
3,2020-03-02,E,,5.0,,,,,,,,,,,,,
4,2020-03-02,0,1.0,533.0,1.0,,1.0,274.0,259.0,,1.0,,,,,,
4,2020-03-02,A,,167.0,,,,,,,,,,,,,
4,2020-03-02,B,,176.0,,,,,,,,,,,,,
4,2020-03-02,C,1.0,113.0,1.0,,,,,,,,,,,,
4,2020-03-02,D,,40.0,,,,,,,,,,,,,
4,2020-03-02,E,,37.0,,,,,,,,,,,,,
6,2020-03-02,0,,156.0,,,,86.0,70.0,,,,,,,,
6,2020-03-02,A,,63.0,,,,,,,,,,,,,
6,2020-03-02,B,,59.0,,,,,,,,,,,,,
6,2020-03-02,C,,29.0,,,,,,,,,,,,,
6,2020-03-02,D,,4.0,,,,,,,,,,,,,
6,2020-03-02,E,,1.0,,,,,,,,,,,,,
7,2020-03-02,0,,26.0,,,,18.0,8.0,,,,,,,,
7,2020-03-02,A,,3.0,,,,,,,,,,,,,
7,2020-03-02,B,,12.0,,,,,,,,,,,,,
7,2020-03-02,C,,9.0,,,,,,,,,,,,,
7,2020-03-02,D,,1.0,,,,,,,,,,,,,
7,2020-03-02,E,,1.0,,,,,,,,,,,,,
8,2020-03-02,0,,32.0,,,,10.0,22.0,,,,,,,,
8,2020-03-02,A,,4.0,,,,,,,,,,,,,
8,2020-03-02,B,,15.0,,,,,,,,,,,,,
8,2020-03-02,C,,7.0,,,,,,,,,,,,,
8,2020-03-02,D,,4.0,,,,,,,,,,,,,
8,2020-03-02,E,,2.0,,,,,,,,,,,,,
11,2020-03-02,0,8.0,8001.0,5.0,3.0,5.0,4129.0,3870.0,1.0,4.0,,2389.0,,,983.0,1404.0
11,2020-03-02,A,,1867.0,,,,,,,,,748.0,,,,
11,2020-03-02,B,3.0,3391.0,,,,,,,,,1063.0,,,,
11,2020-03-02,C,1.0,1527.0,1.0,,,,,,,,347.0,,,,
11,2020-03-02,D,,486.0,,,,,,,,,73.0,,,,
11,2020-03-02,E,3.0,729.0,3.0,,,,,,,,132.0,,,,
24,2020-03-02,0,,1735.0,,,,892.0,842.0,,,,500.0,,,214.0,286.0
24,2020-03-02,A,,387.0,,,,,,,,,100.0,,,,
24,2020-03-02,B,,616.0,,,,,,,,,283.0,,,,
24,2020-03-02,C,,328.0,,,,,,,,,86.0,,,,
24,2020-03-02,D,,131.0,,,,,,,,,11.0,,,,
24,2020-03-02,E,,273.0,,,,,,,,,19.0,,,,
27,2020-03-02,0,27.0,2203.0,13.0,14.0,13.0,1139.0,1063.0,6.0,7.0,,454.0,,,189.0,264.0
27,2020-03-02,A,,374.0,,,,,,,,,105.0,,,,
27,2020-03-02,B,7.0,750.0,3.0,,,,,,,,189.0,,,,
27,2020-03-02,C,8.0,478.0,5.0,,,,,,,,97.0,,,,
27,2020-03-02,D,5.0,204.0,1.0,,,,,,,,27.0,,,,
27,2020-03-02,E,7.0,397.0,4.0,,,,,,,,33.0,,,,
28,2020-03-02,0,1.0,2348.0,1.0,,1.0,1232.0,1116.0,,1.0,,738.0,,,315.0,423.0
28,2020-03-02,A,,515.0,,,,,,,,,168.0,,,,
28,2020-03-02,B,1.0,855.0,1.0,,,,,,,,395.0,,,,
28,2020-03-02,C,,427.0,,,,,,,,,119.0,,,,
28,2020-03-02,D,,221.0,,,,,,,,,29.0,,,,
28,2020-03-02,E,,330.0,,,,,,,,,27.0,,,,
32,2020-03-02,0,19.0,3662.0,5.0,7.0,12.0,1849.0,1812.0,,5.0,,1665.0,,,704.0,961.0
32,2020-03-02,A,5.0,838.0,4.0,,,,,,,,427.0,,,,
32,2020-03-02,B,11.0,1369.0,1.0,,,,,,,,922.0,,,,
32,2020-03-02,C,,650.0,,,,,,,,,218.0,,,,
32,2020-03-02,D,1.0,301.0,,,,,,,,,48.0,,,,
32,2020-03-02,E,2.0,504.0,,,,,,,,,35.0,,,,
44,2020-03-02,0,1.0,3660.0,1.0,1.0,,1895.0,1764.0,1.0,,,764.0,,,351.0,413.0
44,2020-03-02,A,,830.0,,,,,,,,,213.0,,,,
44,2020-03-02,B,1.0,1265.0,1.0,,,,,,,,362.0,,,,
44,2020-03-02,C,,640.0,,,,,,,,,117.0,,,,
44,2020-03-02,D,,336.0,,,,,,,,,31.0,,,,
44,2020-03-02,E,,589.0,,,,,,,,,38.0,,,,
52,2020-03-02,0,18.0,1919.0,9.0,10.0,8.0,1040.0,879.0,5.0,4.0,,561.0,,,251.0,298.0
52,2020-03-02,A,2.0,364.0,2.0,,,,,,,,112.0,,,,
52,2020-03-02,B,7.0,728.0,3.0,,,,,,,,248.0,,,,
52,2020-03-02,C,9.0,364.0,4.0,,,,,,,,123.0,,,,
52,2020-03-02,D,,170.0,,,,,,,,,26.0,,,,
52,2020-03-02,E,,293.0,,,,,,,,,50.0,,,,
53,2020-03-02,0,,2039.0,,,,1057.0,982.0,,,,534.0,,,239.0,295.0
53,2020-03-02,A,,388.0,,,,,,,,,110.0,,,,
53,2020-03-02,B,,723.0,,,,,,,,,286.0,,,,
53,2020-03-02,C,,362.0,,,,,,,,,75.0,,,,
53,2020-03-02,D,,214.0,,,,,,,,,22.0,,,,
53,2020-03-02,E,,352.0,,,,,,,,,40.0,,,,
75,2020-03-02,0,15.0,3933.0,,9.0,6.0,2057.0,1876.0,,,,1650.0,,,725.0,925.0
75,2020-03-02,A,2.0,565.0,,,,,,,,,411.0,,,,
75,2020-03-02,B,4.0,1394.0,,,,,,,,,763.0,,,,
75,2020-03-02,C,6.0,783.0,,,,,,,,,254.0,,,,
75,2020-03-02,D,3.0,420.0,,,,,,,,,79.0,,,,
75,2020-03-02,E,,771.0,,,,,,,,,141.0,,,,
76,2020-03-02,0,2.0,4427.0,1.0,1.0,1.0,2234.0,2193.0,1.0,,,508.0,,,197.0,311.0
76,2020-03-02,A,,915.0,,,,,,,,,158.0,,,,
76,2020-03-02,B,,1693.0,,,,,,,,,223.0,,,,
76,2020-03-02,C,,811.0,,,,,,,,,84.0,,,,
76,2020-03-02,D,1.0,391.0,1.0,,,,,,,,20.0,,,,
76,2020-03-02,E,1.0,617.0,,,,,,,,,23.0,,,,
84,2020-03-02,0,10.0,5425.0,9.0,7.0,3.0,2805.0,2620.0,6.0,3.0,,1168.0,,,495.0,668.0
84,2020-03-02,A,,1057.0,,,,,,,,,236.0,,,,
84,2020-03-02,B,1.0,2138.0,,,,,,,,,568.0,,,,
84,2020-03-02,C,1.0,1067.0,1.0,,,,,,,,162.0,,,,
84,2020-03-02,D,2.0,433.0,2.0,,,,,,,,67.0,,,,
84,2020-03-02,E,6.0,730.0,6.0,,,,,,,,132.0,,,,
93,2020-03-02,0,5.0,4038.0,2.0,2.0,3.0,2090.0,1945.0,2.0,,,1051.0,,,429.0,622.0
93,2020-03-02,A,1.0,810.0,,,,,,,,,308.0,,,,
93,2020-03-02,B,1.0,1445.0,,,,,,,,,412.0,,,,
93,2020-03-02,C,1.0,800.0,1.0,,,,,,,,176.0,,,,
93,2020-03-02,D,,350.0,,,,,,,,,56.0,,,,
93,2020-03-02,E,2.0,633.0,1.0,,,,,,,,90.0,,,,
94,2020-03-02,0,4.0,201.0,4.0,1.0,3.0,85.0,116.0,1.0,3.0,,133.0,,,37.0,71.0
94,2020-03-02,A,,32.0,,,,,,,,,33.0,,,,
94,2020-03-02,B,2.0,87.0,2.0,,,,,,,,69.0,,,,
94,2020-03-02,C,2.0,47.0,2.0,,,,,,,,19.0,,,,
94,2020-03-02,D,,14.0,,,,,,,,,8.0,,,,
94,2020-03-02,E,,21.0,,,,,,,,,4.0,,,,
1,2020-03-03,0,,247.0,,,,122.0,125.0,,,,,,,,
1,2020-03-03,A,,65.0,,,,,,,,,,,,,
1,2020-03-03,B,,95.0,,,,,,,,,,,,,
1,2020-03-03,C,,36.0,,,,,,,,,,,,,
1,2020-03-03,D,,20.0,,,,,,,,,,,,,
1,2020-03-03,E,,31.0,,,,,,,,,,,,,
2,2020-03-03,0,,,,,,,,,,,129.0,,,51.0,78.0
2,2020-03-03,A,,,,,,,,,,,27.0,,,,
2,2020-03-03,B,,,,,,,,,,,54.0,,,,
2,2020-03-03,C,,,,,,,,,,,24.0,,,,
2,2020-03-03,D,,,,,,,,,,,5.0,,,,
2,2020-03-03,E,,,,,,,,,,,19.0,,,,
3,2020-03-03,0,,314.0,,,,143.0,171.0,,,,,,,,
3,2020-03-03,A,,101.0,,,,,,,,,,,,,
3,2020-03-03,B,,141.0,,,,,,,,,,,,,
3,2020-03-03,C,,52.0,,,,,,,,,,,,,
3,2020-03-03,D,,10.0,,,,,,,,,,,,,
3,2020-03-03,E,,10.0,,,,,,,,,,,,,
4,2020-03-03,0,,470.0,,,,251.0,219.0,,,,,,,,
4,2020-03-03,A,,108.0,,,,,,,,,,,,,
4,2020-03-03,B,,164.0,,,,,,,,,,,,,
4,2020-03-03,C,,120.0,,,,,,,,,,,,,
4,2020-03-03,D,,38.0,,,,,,,,,,,,,
4,2020-03-03,E,,40.0,,,,,,,,,,,,,
6,2020-03-03,0,,113.0,,,,57.0,56.0,,,,,,,,
6,2020-03-03,A,,45.0,,,,,,,,,,,,,
6,2020-03-03,B,,45.0,,,,,,,,,,,,,
6,2020-03-03,C,,17.0,,,,,,,,,,,,,
6,2020-03-03,D,,5.0,,,,,,,,,,,,,
6,2020-03-03,E,,1.0,,,,,,,,,,,,,
7,2020-03-03,0,,28.0,,,,23.0,5.0,,,,,,,,
7,2020-03-03,A,,3.0,,,,,,,,,,,,,
7,2020-03-03,B,,14.0,,,,,,,,,,,,,
7,2020-03-03,C,,10.0,,,,,,,,,,,,,
7,2020-03-03,D,,,,,,,,,,,,,,,
7,2020-03-03,E,,1.0,,,,,,,,,,,,,
8,2020-03-03,0,,25.0,,,,12.0,13.0,,,,,,,,
8,2020-03-03,A,,5.0,,,,,,,,,,,,,
8,2020-03-03,B,,12.0,,,,,,,,,,,,,
8,2020-03-03,C,,4.0,,,,,,,,,,,,,
